result_fact_id,student_key,course_key,academic_period_key,assessment_key,grade_key,assessment_score,final_mark,source_system
2530,120,1,1,15,3,83.05,61.0,
2531,165,1,1,15,5,0.0,3.0,
2532,132,1,1,15,3,95.55,63.0,
2533,12,1,1,15,2,87.0,75.0,
2534,115,1,1,15,4,65.0,58.0,
2535,79,1,1,15,3,63.0,63.0,
2536,138,1,1,15,7,88.5,42.0,
2537,46,1,1,15,22,69.65,46.0,
2538,16,1,1,15,4,20.25,51.0,
2539,64,1,1,15,5,65.65,23.0,
2540,168,1,1,15,5,0.0,2.0,
2541,4,1,1,15,22,61.9,49.0,
2542,14,1,1,15,4,0.0,50.0,
2543,31,1,1,15,2,65.8,72.0,
2544,140,1,1,15,5,0.0,0.0,
2545,171,1,1,15,5,0.0,0.0,
2546,59,1,1,15,5,36.05,19.0,
2547,61,1,1,15,1,80.0,83.0,
2548,129,1,1,15,5,30.0,24.0,
2549,74,1,1,15,4,50.0,54.0,
2550,28,1,1,15,5,0.0,2.0,
2551,112,1,1,16,4,43.0,52.0,
2552,135,1,1,16,5,14.5,38.0,
2553,102,1,1,16,5,0.0,2.0,
2554,7,1,1,16,22,36.25,46.0,
2555,111,1,1,16,22,21.0,45.0,
2556,160,1,1,16,5,,5.0,
2557,62,1,1,16,22,18.0,48.0,
2558,57,1,1,16,22,54.5,47.0,
2559,33,1,1,16,22,10.0,49.0,
2560,154,1,1,16,5,,1.0,
2561,148,1,1,16,5,6.0,24.0,
2562,147,1,1,16,5,11.0,25.0,
2563,41,1,1,16,5,0.0,15.0,
2564,49,1,1,16,5,2.0,26.0,
2565,110,1,1,16,5,0.0,22.0,
2566,5,1,1,16,1,83.0,86.0,
2567,106,1,1,16,5,23.75,33.0,
2568,83,1,1,16,5,1.0,30.0,
2569,15,1,1,16,4,33.0,59.0,
2570,23,1,1,16,1,88.0,83.0,
2571,87,1,1,16,7,29.0,41.0,
2572,78,1,1,16,5,3.5,39.0,
2573,77,1,1,16,4,39.25,50.0,
2574,155,1,1,16,5,,0.0,
2575,17,1,1,16,5,0.5,5.0,
2576,8,1,1,16,22,25.0,46.0,
2577,152,1,1,16,5,0.0,11.0,
2578,38,1,1,16,22,16.0,45.0,
2579,142,1,1,16,2,54.5,71.0,
2580,121,1,1,16,5,17.5,25.0,
2581,136,1,1,16,4,38.5,56.0,
2582,151,1,1,16,5,,10.0,
2583,100,1,1,16,5,,10.0,
2584,164,1,1,16,5,,0.0,
2585,43,1,1,16,7,8.5,43.0,
2586,137,1,1,16,5,8.5,37.0,
2587,128,1,1,16,5,,30.0,
2588,40,1,1,16,5,24.0,34.0,
2589,93,1,1,16,5,39.0,33.0,
2590,25,1,1,16,7,12.5,40.0,
2591,169,1,1,16,5,,0.0,
2592,52,1,1,16,3,56.0,62.0,
2593,95,1,1,16,9,,,
2594,56,1,1,16,3,39.0,60.0,
2595,89,1,1,16,5,0.0,9.0,
2596,91,1,1,16,2,58.5,72.0,
2597,26,1,1,16,5,15.5,18.0,
2598,75,1,1,16,4,49.0,55.0,
2599,53,1,1,16,5,34.0,37.0,
2600,156,1,1,16,7,,42.0,
2601,145,1,1,16,5,8.0,17.0,
2602,153,1,1,16,5,0.0,26.0,
2603,127,1,1,16,5,23.0,23.0,
2604,55,1,1,16,5,1.0,22.0,
2605,63,1,1,16,22,20.0,46.0,
2606,80,1,1,16,3,53.0,67.0,
2607,48,1,1,16,22,26.5,48.0,
2608,166,1,1,16,5,,0.0,
2609,103,1,1,16,2,63.5,74.0,
2610,149,1,1,16,3,47.25,60.0,
2611,146,1,1,16,5,0.0,22.0,
2612,122,1,1,16,3,44.25,64.0,
2613,90,1,1,16,2,61.5,73.0,
2614,105,1,1,16,5,14.5,36.0,
2615,11,1,1,16,5,16.5,33.0,
2616,73,1,1,16,5,,11.0,
2617,34,1,1,16,7,15.5,44.0,
2618,131,1,1,16,1,79.0,82.0,
2619,18,1,1,16,5,,0.0,
2620,39,1,1,16,2,67.0,70.0,
2621,27,1,1,16,5,4.0,24.0,
2622,133,1,1,16,5,1.0,10.0,
2623,67,1,1,16,2,57.0,70.0,
2624,13,1,1,16,2,56.5,76.0,
2625,114,1,1,16,3,55.0,68.0,
2626,3,1,1,16,9,,,
2627,29,1,1,16,4,54.0,59.0,
2628,97,1,1,16,7,23.5,44.0,
2629,60,1,1,16,3,40.0,65.0,
2630,82,1,1,16,2,53.5,73.0,
2631,167,1,1,16,5,,0.0,
2632,68,1,1,16,7,24.0,44.0,
2633,58,1,1,16,5,3.0,20.0,
2634,126,1,1,16,4,41.0,53.0,
2635,6,1,1,16,9,79.0,,
2636,20,1,1,16,5,26.5,34.0,
2637,85,1,1,16,5,0.0,21.0,
2638,54,1,1,16,7,14.5,41.0,
2639,108,1,1,16,4,52.0,57.0,
2640,143,1,1,16,5,4.75,13.0,
2641,30,1,1,16,5,10.5,17.0,
2642,170,1,1,16,5,,0.0,
2643,19,1,1,16,1,72.0,83.0,
2644,71,1,1,16,5,,30.0,
2645,119,1,1,16,4,30.5,50.0,
2646,42,1,1,16,3,54.0,62.0,
2647,117,1,1,16,1,78.0,82.0,
2648,76,1,1,16,4,48.75,53.0,
2649,24,1,1,16,7,17.5,40.0,
2650,72,1,1,16,3,48.0,66.0,
2651,66,1,1,16,22,17.0,46.0,
2652,124,1,1,16,2,68.5,72.0,
2653,125,1,1,16,2,70.0,75.0,
2654,81,1,1,16,5,11.0,25.0,
2655,162,1,1,16,5,,7.0,
2656,99,1,1,16,3,46.0,60.0,
2657,65,1,1,16,4,34.0,58.0,
2658,163,1,1,16,5,,11.0,
2659,107,1,1,16,4,38.0,53.0,
2660,134,1,1,16,5,5.0,27.0,
2661,2,1,1,16,7,26.5,41.0,
2662,139,1,1,16,5,14.5,33.0,
2663,123,1,1,16,5,3.0,18.0,
2664,36,1,1,16,4,43.25,56.0,
2665,118,1,1,16,3,42.75,64.0,
2666,70,1,1,16,1,75.5,85.0,
2667,144,1,1,16,4,65.25,58.0,
2668,104,1,1,16,2,52.5,72.0,
2669,159,1,1,16,5,,5.0,
2670,10,1,1,16,5,7.0,32.0,
2671,50,1,1,16,3,70.0,60.0,
2672,101,1,1,16,5,9.0,38.0,
2673,84,1,1,16,4,27.5,52.0,
2674,9,1,1,16,2,85.0,75.0,
2675,22,1,1,16,1,71.5,83.0,
2676,109,1,1,16,3,70.5,66.0,
2677,141,1,1,16,22,42.25,48.0,
2678,88,1,1,16,3,61.0,62.0,
2679,116,1,1,16,5,2.0,23.0,
2680,150,1,1,16,3,54.25,69.0,
2681,32,1,1,16,2,80.0,75.0,
2682,161,1,1,16,5,2.0,3.0,
2683,35,1,1,16,22,17.0,48.0,
2684,94,1,1,16,4,65.0,51.0,
2685,113,1,1,16,5,1.0,24.0,
2686,96,1,1,16,5,6.5,25.0,
2687,47,1,1,16,7,4.75,43.0,
2688,44,1,1,16,3,48.5,60.0,
2689,98,1,1,16,5,9.0,28.0,
2690,21,1,1,16,4,52.0,50.0,
2691,51,1,1,16,1,76.25,82.0,
2692,86,1,1,16,5,4.5,30.0,
2693,45,1,1,16,2,56.5,71.0,
2694,158,1,1,16,5,,3.0,
2695,130,1,1,16,5,2.0,25.0,
2696,157,1,1,16,5,,5.0,
2697,37,1,1,16,4,32.25,54.0,
2698,69,1,1,16,4,52.0,58.0,
2699,92,1,1,16,7,17.0,40.0,
2700,120,1,1,16,3,42.5,61.0,
2701,165,1,1,16,5,,3.0,
2702,132,1,1,16,3,43.5,63.0,
2703,12,1,1,16,2,71.0,75.0,
2704,115,1,1,16,4,48.5,58.0,
2705,79,1,1,16,3,61.5,63.0,
2706,138,1,1,16,7,11.5,42.0,
2707,46,1,1,16,22,22.0,46.0,
2708,16,1,1,16,4,48.0,51.0,
2709,64,1,1,16,5,0.0,23.0,
2710,168,1,1,16,5,,2.0,
2711,4,1,1,16,22,22.75,49.0,
2712,14,1,1,16,4,46.5,50.0,
2713,31,1,1,16,2,61.5,72.0,
2714,140,1,1,16,5,,0.0,
2715,171,1,1,16,5,,0.0,
2716,59,1,1,16,5,,19.0,
2717,61,1,1,16,1,78.0,83.0,
2718,129,1,1,16,5,4.25,24.0,
2719,74,1,1,16,4,37.25,54.0,
2720,28,1,1,16,5,0.0,2.0,
2721,112,1,1,17,4,52.17,52.0,
2722,135,1,1,17,5,37.82,38.0,
2723,102,1,1,17,5,1.7,2.0,
2724,7,1,1,17,22,45.825,46.0,
2725,111,1,1,17,22,44.56,45.0,
2726,160,1,1,17,5,5,5.0,
2727,62,1,1,17,22,47.87,48.0,
2728,57,1,1,17,22,47.15,47.0,
2729,33,1,1,17,22,49.16,49.0,
2730,154,1,1,17,5,1.1,1.0,
2731,148,1,1,17,5,23.96,24.0,
2732,147,1,1,17,5,25.05,25.0,
2733,41,1,1,17,5,14.6,15.0,
2734,49,1,1,17,5,25.8,26.0,
2735,110,1,1,17,5,22,22.0,
2736,5,1,1,17,1,85.91,86.0,
2737,106,1,1,17,5,32.835,33.0,
2738,83,1,1,17,5,30.16,30.0,
2739,15,1,1,17,4,58.62,59.0,
2740,23,1,1,17,1,82.85,83.0,
2741,87,1,1,17,7,41.4,41.0,
2742,78,1,1,17,5,39.16,39.0,
2743,77,1,1,17,4,50.495,50.0,
2744,155,1,1,17,5,0,0.0,
2745,17,1,1,17,5,5.1,5.0,
2746,8,1,1,17,22,45.91,46.0,
2747,152,1,1,17,5,10.9,11.0,
2748,38,1,1,17,22,45.23,45.0,
2749,142,1,1,17,2,70.73,71.0,
2750,121,1,1,17,5,24.9,25.0,
2751,136,1,1,17,4,55.92,56.0,
2752,151,1,1,17,5,9.8,10.0,
2753,100,1,1,17,5,10.25,10.0,
2754,164,1,1,17,5,0,0.0,
2755,43,1,1,17,7,43.14,43.0,
2756,137,1,1,17,5,37.47,37.0,
2757,128,1,1,17,5,29.74,30.0,
2758,40,1,1,17,5,34.3,34.0,
2759,93,1,1,17,5,32.75,33.0,
2760,25,1,1,17,7,40.19,40.0,
2761,169,1,1,17,5,0,0.0,
2762,52,1,1,17,3,62,62.0,
2763,95,1,1,17,9,14.6,,
2764,56,1,1,17,3,60.4,60.0,
2765,89,1,1,17,5,9.4,9.0,
2766,91,1,1,17,2,72.34,72.0,
2767,26,1,1,17,5,18.35,18.0,
2768,75,1,1,17,4,54.6,55.0,
2769,53,1,1,17,5,37.09,37.0,
2770,156,1,1,17,7,42.44,42.0,
2771,145,1,1,17,5,16.7,17.0,
2772,153,1,1,17,5,26.38,26.0,
2773,127,1,1,17,5,22.6,23.0,
2774,55,1,1,17,5,21.5,22.0,
2775,63,1,1,17,22,46.3,46.0,
2776,80,1,1,17,3,67.06,67.0,
2777,48,1,1,17,22,47.736,48.0,
2778,166,1,1,17,5,0.4,0.0,
2779,103,1,1,17,2,74.05,74.0,
2780,149,1,1,17,3,60.475,60.0,
2781,146,1,1,17,5,21.5,22.0,
2782,122,1,1,17,3,63.871,64.0,
2783,90,1,1,17,2,73.26,73.0,
2784,105,1,1,17,5,35.78,36.0,
2785,11,1,1,17,5,33.15,33.0,
2786,73,1,1,17,5,10.6,11.0,
2787,34,1,1,17,7,44.2,44.0,
2788,131,1,1,17,1,82.17,82.0,
2789,18,1,1,17,5,0,0.0,
2790,39,1,1,17,2,70.314,70.0,
2791,27,1,1,17,5,24.49,24.0,
2792,133,1,1,17,5,10.28,10.0,
2793,67,1,1,17,2,68.84,70.0,
2794,13,1,1,17,2,75.99,76.0,
2795,114,1,1,17,3,67.55,68.0,
2796,3,1,1,17,9,16.65,,
2797,29,1,1,17,4,59.11,59.0,
2798,97,1,1,17,7,43.99,44.0,
2799,60,1,1,17,3,64.61,65.0,
2800,82,1,1,17,2,72.69,73.0,
2801,167,1,1,17,5,0,0.0,
2802,68,1,1,17,7,44.43,44.0,
2803,58,1,1,17,5,19.55,20.0,
2804,126,1,1,17,4,52.9,53.0,
2805,6,1,1,17,9,75.09,,
2806,20,1,1,17,5,33.6,34.0,
2807,85,1,1,17,5,21,21.0,
2808,54,1,1,17,7,40.54,41.0,
2809,108,1,1,17,4,56.85,57.0,
2810,143,1,1,17,5,13.275,13.0,
2811,30,1,1,17,5,17.2,17.0,
2812,170,1,1,17,5,0,0.0,
2813,19,1,1,17,1,82.83,83.0,
2814,71,1,1,17,5,29.8,30.0,
2815,119,1,1,17,4,49.55,50.0,
2816,42,1,1,17,3,62.1,62.0,
2817,117,1,1,17,1,82.3,82.0,
2818,76,1,1,17,4,53.075,53.0,
2819,24,1,1,17,7,40.35,40.0,
2820,72,1,1,17,3,65.76,66.0,
2821,66,1,1,17,22,46.37,46.0,
2822,124,1,1,17,2,72.37,72.0,
2823,125,1,1,17,2,74.9,75.0,
2824,81,1,1,17,5,25.06,25.0,
2825,162,1,1,17,5,6.5,7.0,
2826,99,1,1,17,3,59.6,60.0,
2827,65,1,1,17,4,57.86,58.0,
2828,163,1,1,17,5,11,11.0,
2829,107,1,1,17,4,53.2,53.0,
2830,134,1,1,17,5,27.3,27.0,
2831,2,1,1,17,7,41.41,41.0,
2832,139,1,1,17,5,32.55,33.0,
2833,123,1,1,17,5,18,18.0,
2834,36,1,1,17,4,56.025,56.0,
2835,118,1,1,17,3,63.805,64.0,
2836,70,1,1,17,1,84.506,85.0,
2837,144,1,1,17,4,58.225,58.0,
2838,104,1,1,17,2,72.45,72.0,
2839,159,1,1,17,5,5.1,5.0,
2840,10,1,1,17,5,32.24,32.0,
2841,50,1,1,17,3,59.66,60.0,
2842,101,1,1,17,5,37.8,38.0,
2843,84,1,1,17,4,52.29,52.0,
2844,9,1,1,17,2,75.156,75.0,
2845,22,1,1,17,1,82.876,83.0,
2846,109,1,1,17,3,66.45,66.0,
2847,141,1,1,17,22,47.931,48.0,
2848,88,1,1,17,3,62.1,62.0,
2849,116,1,1,17,5,23.49,23.0,
2850,150,1,1,17,3,68.785,69.0,
2851,32,1,1,17,2,74.88,75.0,
2852,161,1,1,17,5,3.2,3.0,
2853,35,1,1,17,22,48.15,48.0,
2854,94,1,1,17,4,50.85,51.0,
2855,113,1,1,17,5,24,24.0,
2856,96,1,1,17,5,24.89,25.0,
2857,47,1,1,17,7,43.145,43.0,
2858,44,1,1,17,3,60.03,60.0,
2859,98,1,1,17,5,28.12,28.0,
2860,21,1,1,17,4,50.11,50.0,
2861,51,1,1,17,1,82.205,82.0,
2862,86,1,1,17,5,30.07,30.0,
2863,45,1,1,17,2,71.48,71.0,
2864,158,1,1,17,5,3.3,3.0,
2865,130,1,1,17,5,24.58,25.0,
2866,157,1,1,17,5,4.5,5.0,
2867,37,1,1,17,4,54.205,54.0,
2868,69,1,1,17,4,58.342,58.0,
2869,92,1,1,17,7,39.95,40.0,
2870,120,1,1,17,3,61.46,61.0,
2871,165,1,1,17,5,3,3.0,
2872,132,1,1,17,3,63.26,63.0,
2873,12,1,1,17,2,74.9,75.0,
2874,115,1,1,17,4,57.75,58.0,
2875,79,1,1,17,3,62.5,63.0,
2876,138,1,1,17,7,42.15,42.0,
2877,46,1,1,17,22,46.13,46.0,
2878,16,1,1,17,4,51.05,51.0,
2879,64,1,1,17,5,23.23,23.0,
2880,168,1,1,17,5,1.7,2.0,
2881,4,1,1,17,22,49.055,49.0,
2882,14,1,1,17,4,49.55,50.0,
2883,31,1,1,17,2,72.15,72.0,
2884,140,1,1,17,5,0.4,0.0,
2885,171,1,1,17,5,0,0.0,
2886,59,1,1,17,5,18.51,19.0,
2887,61,1,1,17,1,82.7,83.0,
2888,129,1,1,17,5,24.125,24.0,
2889,74,1,1,17,4,53.525,54.0,
2890,28,1,1,17,5,1.9,2.0,
2891,112,1,1,18,4,52,52.0,
2892,135,1,1,18,5,38,38.0,
2893,102,1,1,18,5,2,2.0,
2894,7,1,1,18,22,46,46.0,
2895,111,1,1,18,22,45,45.0,
2896,160,1,1,18,5,5,5.0,
2897,62,1,1,18,22,48,48.0,
2898,57,1,1,18,22,47,47.0,
2899,33,1,1,18,22,49,49.0,
2900,154,1,1,18,5,1,1.0,
2901,148,1,1,18,5,24,24.0,
2902,147,1,1,18,5,25,25.0,
2903,41,1,1,18,5,15,15.0,
2904,49,1,1,18,5,26,26.0,
2905,110,1,1,18,5,22,22.0,
2906,5,1,1,18,1,86,86.0,
2907,106,1,1,18,5,33,33.0,
2908,83,1,1,18,5,30,30.0,
2909,15,1,1,18,4,59,59.0,
2910,23,1,1,18,1,83,83.0,
2911,87,1,1,18,7,41,41.0,
2912,78,1,1,18,5,39,39.0,
2913,77,1,1,18,4,50,50.0,
2914,155,1,1,18,5,0,0.0,
2915,17,1,1,18,5,5,5.0,
2916,8,1,1,18,22,46,46.0,
2917,152,1,1,18,5,11,11.0,
2918,38,1,1,18,22,45,45.0,
2919,142,1,1,18,2,71,71.0,
2920,121,1,1,18,5,25,25.0,
2921,136,1,1,18,4,56,56.0,
2922,151,1,1,18,5,10,10.0,
2923,100,1,1,18,5,10,10.0,
2924,164,1,1,18,5,0,0.0,
2925,43,1,1,18,7,43,43.0,
2926,137,1,1,18,5,37,37.0,
2927,128,1,1,18,5,30,30.0,
2928,40,1,1,18,5,34,34.0,
2929,93,1,1,18,5,33,33.0,
2930,25,1,1,18,7,40,40.0,
2931,169,1,1,18,5,0,0.0,
2932,52,1,1,18,3,62,62.0,
2933,95,1,1,18,9,15,,
2934,56,1,1,18,3,60,60.0,
2935,89,1,1,18,5,9,9.0,
2936,91,1,1,18,2,72,72.0,
2937,26,1,1,18,5,18,18.0,
2938,75,1,1,18,4,55,55.0,
2939,53,1,1,18,5,37,37.0,
2940,156,1,1,18,7,42,42.0,
2941,145,1,1,18,5,17,17.0,
2942,153,1,1,18,5,26,26.0,
2943,127,1,1,18,5,23,23.0,
2944,55,1,1,18,5,22,22.0,
2945,63,1,1,18,22,46,46.0,
2946,80,1,1,18,3,67,67.0,
2947,48,1,1,18,22,48,48.0,
2948,166,1,1,18,5,0,0.0,
2949,103,1,1,18,2,74,74.0,
2950,149,1,1,18,3,60,60.0,
2951,146,1,1,18,5,22,22.0,
2952,122,1,1,18,3,64,64.0,
2953,90,1,1,18,2,73,73.0,
2954,105,1,1,18,5,36,36.0,
2955,11,1,1,18,5,33,33.0,
2956,73,1,1,18,5,11,11.0,
2957,34,1,1,18,7,44,44.0,
2958,131,1,1,18,1,82,82.0,
2959,18,1,1,18,5,0,0.0,
2960,39,1,1,18,2,70,70.0,
2961,27,1,1,18,5,24,24.0,
2962,133,1,1,18,5,10,10.0,
2963,67,1,1,18,2,69,70.0,
2964,13,1,1,18,2,76,76.0,
2965,114,1,1,18,3,68,68.0,
2966,3,1,1,18,9,17,,
2967,29,1,1,18,4,59,59.0,
2968,97,1,1,18,7,44,44.0,
2969,60,1,1,18,3,65,65.0,
2970,82,1,1,18,2,73,73.0,
2971,167,1,1,18,5,0,0.0,
2972,68,1,1,18,7,44,44.0,
2973,58,1,1,18,5,20,20.0,
2974,126,1,1,18,4,53,53.0,
2975,6,1,1,18,9,75,,
2976,20,1,1,18,5,34,34.0,
2977,85,1,1,18,5,21,21.0,
2978,54,1,1,18,7,41,41.0,
2979,108,1,1,18,4,57,57.0,
2980,143,1,1,18,5,13,13.0,
2981,30,1,1,18,5,17,17.0,
2982,170,1,1,18,5,0,0.0,
2983,19,1,1,18,1,83,83.0,
2984,71,1,1,18,5,30,30.0,
2985,119,1,1,18,4,50,50.0,
2986,42,1,1,18,3,62,62.0,
2987,117,1,1,18,1,82,82.0,
2988,76,1,1,18,4,53,53.0,
2989,24,1,1,18,7,40,40.0,
2990,72,1,1,18,3,66,66.0,
2991,66,1,1,18,22,46,46.0,
2992,124,1,1,18,2,72,72.0,
2993,125,1,1,18,2,75,75.0,
2994,81,1,1,18,5,25,25.0,
2995,162,1,1,18,5,7,7.0,
2996,99,1,1,18,3,60,60.0,
2997,65,1,1,18,4,58,58.0,
2998,163,1,1,18,5,11,11.0,
2999,107,1,1,18,4,53,53.0,
3000,134,1,1,18,5,27,27.0,
3001,2,1,1,18,7,41,41.0,
3002,139,1,1,18,5,33,33.0,
3003,123,1,1,18,5,18,18.0,
3004,36,1,1,18,4,56,56.0,
3005,118,1,1,18,3,64,64.0,
3006,70,1,1,18,1,85,85.0,
3007,144,1,1,18,4,58,58.0,
3008,104,1,1,18,2,72,72.0,
3009,159,1,1,18,5,5,5.0,
3010,10,1,1,18,5,32,32.0,
3011,50,1,1,18,3,60,60.0,
3012,101,1,1,18,5,38,38.0,
3013,84,1,1,18,4,52,52.0,
3014,9,1,1,18,2,75,75.0,
3015,22,1,1,18,1,83,83.0,
3016,109,1,1,18,3,66,66.0,
3017,141,1,1,18,22,48,48.0,
3018,88,1,1,18,3,62,62.0,
3019,116,1,1,18,5,23,23.0,
3020,150,1,1,18,3,69,69.0,
3021,32,1,1,18,2,75,75.0,
3022,161,1,1,18,5,3,3.0,
3023,35,1,1,18,22,48,48.0,
3024,94,1,1,18,4,51,51.0,
3025,113,1,1,18,5,24,24.0,
3026,96,1,1,18,5,25,25.0,
3027,47,1,1,18,7,43,43.0,
3028,44,1,1,18,3,60,60.0,
3029,98,1,1,18,5,28,28.0,
3030,21,1,1,18,4,50,50.0,
3031,51,1,1,18,1,82,82.0,
3032,86,1,1,18,5,30,30.0,
3033,45,1,1,18,2,71,71.0,
3034,158,1,1,18,5,3,3.0,
3035,130,1,1,18,5,25,25.0,
3036,157,1,1,18,5,5,5.0,
3037,37,1,1,18,4,54,54.0,
3038,69,1,1,18,4,58,58.0,
3039,92,1,1,18,7,40,40.0,
3040,120,1,1,18,3,61,61.0,
3041,165,1,1,18,5,3,3.0,
3042,132,1,1,18,3,63,63.0,
3043,12,1,1,18,2,75,75.0,
3044,115,1,1,18,4,58,58.0,
3045,79,1,1,18,3,63,63.0,
3046,138,1,1,18,7,42,42.0,
3047,46,1,1,18,22,46,46.0,
3048,16,1,1,18,4,51,51.0,
3049,64,1,1,18,5,23,23.0,
3050,168,1,1,18,5,2,2.0,
3051,4,1,1,18,22,49,49.0,
3052,14,1,1,18,4,50,50.0,
3053,31,1,1,18,2,72,72.0,
3054,140,1,1,18,5,0,0.0,
3055,171,1,1,18,5,0,0.0,
3056,59,1,1,18,5,19,19.0,
3057,61,1,1,18,1,83,83.0,
3058,129,1,1,18,5,24,24.0,
3059,74,1,1,18,4,54,54.0,
3060,28,1,1,18,5,2,2.0,
1,112,1,1,1,4,,52.0,Historical
2,135,1,1,1,5,85.0,38.0,Historical
3,102,1,1,1,5,,2.0,Historical
4,7,1,1,1,22,60.0,46.0,Historical
5,111,1,1,1,22,100.0,45.0,Historical
6,160,1,1,1,5,0.0,5.0,Historical
7,62,1,1,1,22,90.0,48.0,Historical
8,57,1,1,1,22,100.0,47.0,Historical
9,33,1,1,1,22,80.0,49.0,Historical
10,154,1,1,1,5,,1.0,Historical
11,148,1,1,1,5,100.0,24.0,Historical
12,147,1,1,1,5,100.0,25.0,Historical
13,41,1,1,1,5,0.0,15.0,Historical
14,49,1,1,1,5,70.0,26.0,Historical
15,110,1,1,1,5,,22.0,Historical
16,5,1,1,1,1,70.0,86.0,Historical
17,106,1,1,1,5,100.0,33.0,Historical
18,83,1,1,1,5,50.0,30.0,Historical
19,15,1,1,1,4,85.0,59.0,Historical
20,23,1,1,1,1,90.0,83.0,Historical
21,87,1,1,1,7,100.0,41.0,Historical
22,78,1,1,1,5,90.0,39.0,Historical
23,77,1,1,1,4,50.0,50.0,Historical
24,155,1,1,1,5,,0.0,Historical
25,17,1,1,1,5,70.0,5.0,Historical
26,8,1,1,1,22,25.0,46.0,Historical
27,152,1,1,1,5,,11.0,Historical
28,38,1,1,1,22,60.0,45.0,Historical
29,142,1,1,1,2,100.0,71.0,Historical
30,121,1,1,1,5,,25.0,Historical
31,136,1,1,1,4,75.0,56.0,Historical
32,151,1,1,1,5,80.0,10.0,Historical
33,100,1,1,1,5,,10.0,Historical
34,164,1,1,1,5,,0.0,Historical
35,43,1,1,1,7,45.0,43.0,Historical
36,137,1,1,1,5,90.0,37.0,Historical
37,128,1,1,1,5,85.0,30.0,Historical
38,40,1,1,1,5,100.0,34.0,Historical
39,93,1,1,1,5,60.0,33.0,Historical
40,25,1,1,1,7,100.0,40.0,Historical
41,169,1,1,1,5,,0.0,Historical
42,52,1,1,1,3,80.0,62.0,Historical
43,95,1,1,1,9,30.0,,Historical
44,56,1,1,1,3,80.0,60.0,Historical
45,89,1,1,1,5,,9.0,Historical
46,91,1,1,1,2,80.0,72.0,Historical
47,26,1,1,1,5,60.0,18.0,Historical
48,75,1,1,1,4,40.0,55.0,Historical
49,53,1,1,1,5,100.0,37.0,Historical
50,156,1,1,1,7,90.0,42.0,Historical
51,145,1,1,1,5,100.0,17.0,Historical
52,153,1,1,1,5,30.0,26.0,Historical
53,127,1,1,1,5,50.0,23.0,Historical
54,55,1,1,1,5,75.0,22.0,Historical
55,63,1,1,1,22,100.0,46.0,Historical
56,80,1,1,1,3,100.0,67.0,Historical
57,48,1,1,1,22,100.0,48.0,Historical
58,166,1,1,1,5,20.0,0.0,Historical
59,103,1,1,1,2,100.0,74.0,Historical
60,149,1,1,1,3,100.0,60.0,Historical
61,146,1,1,1,5,75.0,22.0,Historical
62,122,1,1,1,3,100.0,64.0,Historical
63,90,1,1,1,2,100.0,73.0,Historical
64,105,1,1,1,5,80.0,36.0,Historical
65,11,1,1,1,5,70.0,33.0,Historical
66,73,1,1,1,5,90.0,11.0,Historical
67,34,1,1,1,7,100.0,44.0,Historical
68,131,1,1,1,1,85.0,82.0,Historical
69,18,1,1,1,5,,0.0,Historical
70,39,1,1,1,2,100.0,70.0,Historical
71,27,1,1,1,5,80.0,24.0,Historical
72,133,1,1,1,5,,10.0,Historical
73,67,1,1,1,2,85.0,70.0,Historical
74,13,1,1,1,2,100.0,76.0,Historical
75,114,1,1,1,3,100.0,68.0,Historical
76,3,1,1,1,9,100.0,,Historical
77,29,1,1,1,4,100.0,59.0,Historical
78,97,1,1,1,7,80.0,44.0,Historical
79,60,1,1,1,3,80.0,65.0,Historical
80,82,1,1,1,2,95.0,73.0,Historical
81,167,1,1,1,5,0.0,0.0,Historical
82,68,1,1,1,7,80.0,44.0,Historical
83,58,1,1,1,5,30.0,20.0,Historical
84,126,1,1,1,4,45.0,53.0,Historical
85,6,1,1,1,9,90.0,,Historical
86,20,1,1,1,5,100.0,34.0,Historical
87,85,1,1,1,5,70.0,21.0,Historical
88,54,1,1,1,7,30.0,41.0,Historical
89,108,1,1,1,4,50.0,57.0,Historical
90,143,1,1,1,5,90.0,13.0,Historical
91,30,1,1,1,5,95.0,17.0,Historical
92,170,1,1,1,5,,0.0,Historical
93,19,1,1,1,1,80.0,83.0,Historical
94,71,1,1,1,5,75.0,30.0,Historical
95,119,1,1,1,4,100.0,50.0,Historical
96,42,1,1,1,3,60.0,62.0,Historical
97,117,1,1,1,1,100.0,82.0,Historical
98,76,1,1,1,4,100.0,53.0,Historical
99,24,1,1,1,7,100.0,40.0,Historical
100,72,1,1,1,3,100.0,66.0,Historical
101,66,1,1,1,22,80.0,46.0,Historical
102,124,1,1,1,2,90.0,72.0,Historical
103,125,1,1,1,2,100.0,75.0,Historical
104,81,1,1,1,5,10.0,25.0,Historical
105,162,1,1,1,5,75.0,7.0,Historical
106,99,1,1,1,3,85.0,60.0,Historical
107,65,1,1,1,4,90.0,58.0,Historical
108,163,1,1,1,5,85.0,11.0,Historical
109,107,1,1,1,4,30.0,53.0,Historical
110,134,1,1,1,5,70.0,27.0,Historical
111,2,1,1,1,7,100.0,41.0,Historical
112,139,1,1,1,5,60.0,33.0,Historical
113,123,1,1,1,5,50.0,18.0,Historical
114,36,1,1,1,4,90.0,56.0,Historical
115,118,1,1,1,3,90.0,64.0,Historical
116,70,1,1,1,1,100.0,85.0,Historical
